game_date	home_team	home_team_id	away_team	away_team_id	home_score	away_score	home_conf	away_conf	game_type	spread	over_under	line_moves
2013-01-15	Indiana	1231	Wisconsin	1458	59	64	Big Ten	Big Ten	Regular Season	-10.5	132.5	18
2013-01-15	Vanderbilt	1435	Mississippi	1279	79	89	Southeastern	Southeastern	Regular Season	8.5	127.5	7
2013-01-16	La Salle	1247	Dayton	1173	72	70	Atlantic 10	Atlantic 10	Regular Season	-6		6
2013-01-16	UMBC	1420	Hartford	1216	70	57	America East	America East	Regular Season			
2013-01-16	Winthrop	1457	Presbyterian	1342	62	51	Big South	Big South	Regular Season			
2013-01-16	Army	1119	Lafayette	1248	77	54	Patriot League	Patriot League	Regular Season			
2013-01-16	Navy	1298	Holy Cross	1221	47	62	Patriot League	Patriot League	Regular Season			
2013-01-16	Georgia St	1209	William & Mary	1456	74	58	Sun Belt	Colonial Athletic Association	Regular Season	-5		4
2013-01-16	VMI	1440	Campbell	1144	76	57	Southern	Big South	Regular Season			
2013-01-16	Maryland	1268	NC State	1301	51	50	Big Ten	Atlantic Coast	Regular Season	-2.5	149	13
2013-01-16	Butler	1139	Richmond	1350	62	47	Big East	Atlantic 10	Regular Season	-9		7
2013-01-16	UNC WIlmington	1423	Old Dominion	1330	65	60	Colonial Athletic Association	Conference USA	Regular Season	-2		7
2013-01-16	Colgate	1159	Bucknell	1137	59	73	Patriot League	Patriot League	Regular Season			
2013-01-16	Ohio	1325	N Illinois	1296	81	63	Mid-American	Mid-American	Regular Season	-20		5
2013-01-16	East Carolina	1187	Houston	1222	89	78	American Athletic Conference	American Athletic Conference	Regular Season	-6		12
2013-01-16	Georgetown	1207	Providence	1344	74	65	Big East	Big East	Regular Season	-7.5		9
2013-01-16	W Michigan	1444	Toledo	1405	79	56	Mid-American	Mid-American	Regular Season	-3.5		14
2013-01-16	High Point	1219	Liberty	1251	77	72	Big South	Big South	Regular Season			
2013-01-16	Boston College	1130	Miami FL	1274	59	60	Atlantic Coast	Atlantic Coast	Regular Season	6		15
2013-01-16	UNC Greensboro	1422	Wofford	1459	71	52	Southern	Southern	Regular Season	2		14
2013-01-16	Northeastern	1318	Hofstra	1220	65	60	Colonial Athletic Association	Colonial Athletic Association	Regular Season	-14		2
2013-01-16	Radford	1347	Longwood	1255	82	72	Big South	Big South	Regular Season			
2013-01-16	Villanova	1437	Pittsburgh	1338	43	58	Big East	Atlantic Coast	Regular Season	4.5	129	11
2013-01-16	Akron	1103	Ball St	1123	71	64	Mid-American	Mid-American	Regular Season	-19		6
2013-01-16	Miami (OH)	1275	Bowling Green	1132	63	60	Mid-American	Mid-American	Regular Season	-3		1
2013-01-16	Gardner Webb	1205	Coastal Car	1157	66	65	Big South	Big South	Regular Season			
2013-01-16	Buffalo	1138	Kent	1245	68	80	Mid-American	Mid-American	Regular Season	-2		6
2013-01-16	New Hampshire	1306	Albany NY	1107	62	68	America East	America East	Regular Season			
2013-01-16	Delaware	1174	Towson	1406	66	69	Colonial Athletic Association	Colonial Athletic Association	Regular Season	-8		6
2013-01-16	Penn St	1336	Michigan St	1277	72	81	Big Ten	Big Ten	Regular Season	11	126	6
2013-01-16	G Washington	1203	Temple	1396	53	55	Atlantic 10	American Athletic Conference	Regular Season	4		6
2013-01-16	Vermont	1436	Binghamton	1127	61	37	America East	America East	Regular Season			
2013-01-16	Rice	1349	Memphis	1272	51	77	Conference USA	American Athletic Conference	Regular Season	19.5		6
2013-01-16	Indiana St	1232	Missouri St	1283	68	60	Missouri Valley	Missouri Valley	Regular Season	-10		6
2013-01-16	American Univ	1110	Lehigh	1250	57	63	Patriot League	Patriot League	Regular Season			
2013-01-16	Charleston So	1149	UNC Asheville	1421	74	68	Big South	Big South	Regular Season			
2013-01-16	Charlotte	1150	Fordham	1200	74	68	Conference USA	Atlantic 10	Regular Season	-12.5		10
2013-01-16	Oklahoma	1328	Texas Tech	1403	81	63	Big 12	Big 12	Regular Season	-14.5		18
2013-01-16	Wichita St	1455	Illinois St	1229	74	62	Missouri Valley	Missouri Valley	Regular Season	-8		18
2013-01-16	Arkansas	1116	Auburn	1120	88	80	Southeastern	Southeastern	Regular Season	-12		10
2013-01-16	Missouri	1281	Georgia	1208	79	62	Southeastern	Southeastern	Regular Season	-13		15
2013-01-16	St Bonaventure	1382	Xavier	1462	64	66	Atlantic 10	Big East	Regular Season	-3	132	14
2013-01-16	LSU	1261	South Carolina	1376	73	82	Southeastern	Southeastern	Regular Season	-10		4
2013-01-16	SMU	1374	Southern Miss	1379	70	74	American Athletic Conference	Conference USA	Regular Season	4.5		5
2013-01-16	IL Chicago	1227	Loyola-Chicago	1260	61	59	Horizon League	Missouri Valley	Regular Season	-1.5		7
2013-01-16	Tulsa	1409	UTEP	1431	45	42	American Athletic Conference	Conference USA	Regular Season	2		15
2013-01-16	Drake	1179	Evansville	1191	83	69	Missouri Valley	Missouri Valley	Regular Season	1		14
2013-01-16	Nebraska	1304	Purdue	1345	56	65	Big Ten	Big Ten	Regular Season	2	118.5	17
2013-01-16	Colorado St	1161	Air Force	1102	79	40	Mountain West	Mountain West	Regular Season	-10.5		5
2013-01-16	TCU	1395	Kansas St	1243	54	67	Big 12	Big 12	Regular Season	11.5	114	7
2013-01-16	Iowa St	1235	West Virginia	1452	69	67	Big 12	Big 12	Regular Season	-8	142.5	16
2013-01-16	Marquette	1266	Seton Hall	1371	69	62	Big East	Big East	Regular Season	-10		8
2013-01-16	Mississippi St	1280	Alabama	1104	43	75	Southeastern	Southeastern	Regular Season	3.5		13
2013-01-16	Boise St	1129	New Mexico	1307	74	79	Mountain West	Mountain West	Regular Season	-1.5		19
2013-01-16	Washington St	1450	Utah	1428	75	65	Pacific-12	Pacific-12	Regular Season	-8		8
2013-01-16	Fresno St	1201	Wyoming	1461	49	36	Mountain West	Mountain West	Regular Season	2.5		20
2013-01-16	San Diego St	1361	UNLV	1424	75	82	Mountain West	Mountain West	Regular Season	-3.5	137	12
2013-01-16	San Diego	1360	Loy Marymount	1258	78	70	West Coast	West Coast	Regular Season	-6.5		2
2013-01-16	BYU	1140	St Mary's CA	1388	69	70	West Coast	West Coast	Regular Season	-5	152.5	8
2013-01-16	Washington	1449	Colorado	1160	64	54	Pacific-12	Pacific-12	Regular Season	-5		15
2013-01-17	Central Conn	1148	Wagner	1447	73	66	Northeast	Northeast	Regular Season			
2013-01-17	Oakland	1324	Missouri KC	1282	81	68	Horizon League	Western Athletic	Regular Season	-15		5
2013-01-17	IUPUI	1237	N Dakota St	1295	40	78	Summit	Summit	Regular Season	13.5		6
2013-01-17	Detroit	1178	Valparaiso	1434	88	89	Horizon League	Horizon League	Regular Season	-3	143.5	14
2013-01-17	Minnesota	1278	Michigan	1276	75	83	Big Ten	Big Ten	Regular Season	-2.5	139	12
2013-01-17	Canisius	1145	Manhattan	1264	64	60	Metro Atlantic Athletic	Metro Atlantic Athletic	Regular Season	-7.5		15
2013-01-17	IPFW	1236	South Dakota	1377	62	60	Summit	Summit	Regular Season	-7		7
2013-01-17	F Dickinson	1192	Long Island	1254	75	79	Northeast	Northeast	Regular Season			
2013-01-17	Bryant	1136	Mt St Mary's	1291	79	78	Northeast	Northeast	Regular Season			
2013-01-17	GA Southern	1204	Col Charleston	1158	51	47	Sun Belt	Colonial Athletic Association	Regular Season	5		9
2013-01-17	Louisiana Tech	1256	Idaho	1225	72	66	Conference USA	Big Sky	Regular Season	-9.5		10
2013-01-17	Chattanooga	1151	Appalachian St	1111	91	88	Southern	Sun Belt	Regular Season	-2		12
2013-01-17	Elon	1189	Furman	1202	73	59	Colonial Athletic Association	Southern	Regular Season	-12.5		15
2013-01-17	FL Atlantic	1194	Troy	1407	80	59	Conference USA	Sun Belt	Regular Season	-7		10
2013-01-17	St Francis NY	1383	Monmouth NJ	1284	67	71	Northeast	Metro Atlantic Athletic	Regular Season			
2013-01-17	Stetson	1391	N Kentucky	1297	71	59	Atlantic Sun	Horizon League	Regular Season			
2013-01-17	Mercer	1273	ETSU	1190	78	59	Southern	Southern	Regular Season			
2013-01-17	Kennesaw	1244	SC Upstate	1367	54	66	Atlantic Sun	Atlantic Sun	Regular Season			
2013-01-17	Massachusetts	1269	Duquesne	1182	79	66	Atlantic 10	Atlantic 10	Regular Season	-9	157.5	13
2013-01-17	Texas A&M	1401	Florida	1196	47	68	Southeastern	Southeastern	Regular Season	10	122	9
2013-01-17	St Francis (PA)	1384	Quinnipiac	1346	66	75	Northeast	Metro Atlantic Athletic	Regular Season			
2013-01-17	Robert Morris	1352	Sacred Heart	1357	66	62	Northeast	Northeast	Regular Season			
2013-01-17	Davidson	1172	Citadel	1154	70	38	Atlantic 10	Southern	Regular Season	-26		9
2013-01-17	Dartmouth	1171	Colby-Sawyer College	-1	80	42	Ivy League		Regular Season			
2013-01-17	Niagara	1310	Siena	1373	87	64	Metro Atlantic Athletic	Metro Atlantic Athletic	Regular Season	-13		5
2013-01-17	FL Gulf Coast	1195	Lipscomb	1252	78	87	Atlantic Sun	Atlantic Sun	Regular Season			
2013-01-17	Florida Intl	1198	North Texas	1317	70	64	Conference USA	Conference USA	Regular Season	-2.5		12
2013-01-17	Loyola MD	1259	Marist	1265	72	58	Patriot League	Metro Atlantic Athletic	Regular Season	-12.5		16
2013-01-17	NJIT	1312	Penn	1335	53	54	Atlantic Sun	Ivy League	Regular Season			
2013-01-17	WKU	1443	ULL	1418	72	49	Conference USA	Sun Belt	Regular Season	-8		2
2013-01-17	SE Missouri St	1369	Morehead St	1287	59	75	Ohio Valley	Ohio Valley	Regular Season	-3		8
2013-01-17	Tennessee St	1398	Jacksonville St	1240	66	60	Ohio Valley	Ohio Valley	Regular Season	-4.5		5
2013-01-17	W Illinois	1442	S Dakota St	1355	53	59	Summit	Summit	Regular Season	-1		12
2013-01-17	MTSU	1292	Ark Little Rock	1114	82	50	Conference USA	Sun Belt	Regular Season	-15		3
2013-01-17	Belmont	1125	E Kentucky	1184	83	76	Ohio Valley	Ohio Valley	Regular Season	-13.5		11
2013-01-17	WI Milwaukee	1454	Cleveland St	1156	69	57	Horizon League	Horizon League	Regular Season	1.5		12
2013-01-17	UT Arlington	1426	Seattle	1370	44	61	Sun Belt	Western Athletic	Regular Season	-7.5		12
2013-01-17	Murray St	1293	E Illinois	1183	70	49	Ohio Valley	Ohio Valley	Regular Season	-15		14
2013-01-17	WI Green Bay	1453	Youngstown St	1464	67	58	Horizon League	Horizon League	Regular Season	-5.5		7
2013-01-17	Samford	1359	W Carolina	1441	64	60	Southern	Southern	Regular Season	2.5		6
2013-01-17	Austin Peay	1122	Edwardsville	1188	53	66	Ohio Valley	Ohio Valley	Regular Season	-6		8
2013-01-17	South Alabama	1375	ULM	1419	71	56	Sun Belt	Sun Belt	Regular Season	-12.5		6
2013-01-17	North Dakota	1315	E Washington	1186	65	47	Big Sky	Big Sky	Regular Season	-4		8
2013-01-17	Illinois	1228	Northwestern	1321	54	68	Big Ten	Big Ten	Regular Season	-10	131.5	10
2013-01-17	St Peter's	1389	Rider	1351	54	66	Metro Atlantic Athletic	Metro Atlantic Athletic	Regular Season	2.5		14
2013-01-17	Northwestern LA	1322	Nicholls St	1311	78	93	Southland	Southland	Regular Season			
2013-01-17	TAM C. Christi	1394	Oral Roberts	1331	52	64	Southland	Summit	Regular Season			
2013-01-17	Sam Houston St	1358	Cent Arkansas	1146	63	52	Southland	Southland	Regular Season			
2013-01-17	Denver	1176	San Jose St	1363	73	37	Summit	Mountain West	Regular Season	-15.5		9
2013-01-17	Rutgers	1353	South Florida	1378	70	67	Big Ten	American Athletic Conference	Regular Season	-4.5	124	13
2013-01-17	UCLA	1417	Oregon St	1333	74	64	Pacific-12	Pacific-12	Regular Season	-13.5	152	9
2013-01-17	New Mexico St	1308	Utah St	1429	64	51	Western Athletic	Mountain West	Regular Season	-3.5		17
2013-01-17	Weber St	1451	Northern Arizona	1319	83	70	Big Sky	Big Sky	Regular Season	-16.5		17
2013-01-17	Duke	1181	Georgia Tech	1210	73	57	Atlantic Coast	Atlantic Coast	Regular Season	-14.5	129.5	14
2013-01-17	SF Austin	1372	SE Louisiana	1368	52	40	Southland	Southland	Regular Season			
2013-01-17	VA Commonwealth	1433	St Joseph's PA	1386	92	86	Atlantic 10	Atlantic 10	Regular Season	-12	136.5	12
2013-01-17	N Colorado	1294	Portland St	1340	67	50	Big Sky	Big Sky	Regular Season	-3.5		15
2013-01-17	Idaho St	1226	CS Sacramento	1170	60	59	Big Sky	Big Sky	Regular Season	-1		10
2013-01-17	Montana	1285	Southern Utah	1381	73	67	Big Sky	Big Sky	Regular Season	-13.5		7
2013-01-17	UC Riverside	1415	Long Beach St	1253	82	91	Big West	Big West	Regular Season	7.5		11
2013-01-17	Portland	1339	Gonzaga	1211	49	71	West Coast	West Coast	Regular Season	15.5		8
2013-01-17	CS Northridge	1169	UC Davis	1413	71	74	Big West	Big West	Regular Season	-6.5		13
2013-01-17	USC	1425	Oregon	1332	74	76	Pacific-12	Pacific-12	Regular Season	4	132.5	18
2013-01-17	CS Fullerton	1168	UC Irvine	1414	65	92	Big West	Big West	Regular Season	-4		12
2013-01-17	San Francisco	1362	Santa Clara	1365	54	85	West Coast	West Coast	Regular Season	2.5		13
2013-01-17	Hawaii	1218	Pacific	1334	60	52	Big West	West Coast	Regular Season	-1.5		9
2013-01-18	North Florida	1316	Jacksonville	1239	68	77	Atlantic Sun	Atlantic Sun	Regular Season			
2013-01-18	Vermont	1436	Stony Brook	1392	81	73	America East	America East	Regular Season	1.5	117	16
2013-01-18	Iona	1233	Fairfield	1193	84	73	Metro Atlantic Athletic	Metro Atlantic Athletic	Regular Season	-5.5	140	5
2013-01-19	Coastal Car	1157	VMI	1440	72	49	Big South	Southern	Regular Season			
2013-01-19	DePaul	1177	St John's	1385	62	71	Big East	Big East	Regular Season	-3		6
2013-01-19	Pittsburgh	1338	Connecticut	1163	69	61	Atlantic Coast	American Athletic Conference	Regular Season	-10.5	122.5	13
2013-01-19	Towson	1406	James Madison	1241	73	47	Colonial Athletic Association	Colonial Athletic Association	Regular Season	-3		8
2013-01-19	North Carolina	1314	Maryland	1268	62	52	Atlantic Coast	Big Ten	Regular Season	-5.5	147	11
2013-01-19	Memphis	1272	Harvard	1217	60	50	American Athletic Conference	Ivy League	Regular Season	-13	135.5	9
2013-01-19	Campbell	1144	Winthrop	1457	63	59	Big South	Big South	Regular Season			
2013-01-19	Penn St	1336	Nebraska	1304	64	68	Big Ten	Big Ten	Regular Season	-4	120.5	4
2013-01-19	Temple	1396	St Bonaventure	1382	78	81	American Athletic Conference	Atlantic 10	Regular Season	-10	141	10
2013-01-19	South Carolina	1376	Vanderbilt	1435	51	58	Southeastern	Southeastern	Regular Season	-4		10
2013-01-19	TCU	1395	Iowa St	1235	50	63	Big 12	Big 12	Regular Season	11.5		5
2013-01-19	Mississippi	1279	Arkansas	1116	76	64	Southeastern	Southeastern	Regular Season	-8.5		9
2013-01-19	Delaware	1174	Northeastern	1318	70	74	Colonial Athletic Association	Colonial Athletic Association	Regular Season	-4		6
2013-01-19	WI Green Bay	1453	Cleveland St	1156	77	50	Horizon League	Horizon League	Regular Season	-8.5		10
2013-01-19	Xavier	1462	La Salle	1247	70	63	Big East	Atlantic 10	Regular Season	2		15
2013-01-19	Florida	1196	Missouri	1281	83	52	Southeastern	Southeastern	Regular Season	-12.5	133	10
2013-01-19	Bradley	1133	Missouri St	1283	69	66	Missouri Valley	Missouri Valley	Regular Season	-8.5		7
2013-01-19	Texas	1400	Kansas	1242	59	64	Big 12	Big 12	Regular Season	9.5	128	7
2013-01-19	St Francis (PA)	1384	Sacred Heart	1357	72	75	Northeast	Northeast	Regular Season			
2013-01-19	Maine	1263	Binghamton	1127	56	57	America East	America East	Regular Season			
2013-01-19	William & Mary	1456	Drexel	1180	48	59	Colonial Athletic Association	Colonial Athletic Association	Regular Season	2.5		3
2013-01-19	Purdue	1345	West Virginia	1452	79	52	Big Ten	Big 12	Regular Season	-4	128	3
2013-01-19	Canisius	1145	Siena	1373	76	44	Metro Atlantic Athletic	Metro Atlantic Athletic	Regular Season	-13.5		5
2013-01-19	Holy Cross	1221	American Univ	1110	79	60	Patriot League	Patriot League	Regular Season			
2013-01-19	Virginia Tech	1439	Wake Forest	1448	66	65	Atlantic Coast	Atlantic Coast	Regular Season	-3		7
2013-01-19	Oklahoma St	1329	Texas Tech	1403	79	45	Big 12	Big 12	Regular Season	-17.5	135	11
2013-01-19	E Michigan	1185	Miami (OH)	1275	65	58	Mid-American	Mid-American	Regular Season	-2.5		6
2013-01-19	Tulane	1408	Tulsa	1409	75	72	American Athletic Conference	American Athletic Conference	Regular Season	-8.5		6
2013-01-19	Jacksonville St	1240	E Kentucky	1184	62	73	Ohio Valley	Ohio Valley	Regular Season	-1.5		8
2013-01-19	Arizona St	1113	Arizona	1112	54	71	Pacific-12	Pacific-12	Regular Season	7	136	4
2013-01-19	Kennesaw	1244	ETSU	1190	60	70	Atlantic Sun	Southern	Regular Season			
2013-01-19	Baylor	1124	Hardin-Simmons	-1	107	38	Big 12		Regular Season			
2013-01-19	IUPUI	1237	S Dakota St	1355	65	80	Summit	Summit	Regular Season	10.5		7
2013-01-19	North Dakota	1315	Portland St	1340	85	76	Big Sky	Big Sky	Regular Season	-5		10
2013-01-19	Niagara	1310	Manhattan	1264	64	60	Metro Atlantic Athletic	Metro Atlantic Athletic	Regular Season	-8		7
2013-01-19	Cornell	1165	Columbia	1162	58	67	Ivy League	Ivy League	Regular Season	1.5	131.5	11
2013-01-19	Kent	1245	Akron	1103	67	71	Mid-American	Mid-American	Regular Season	4	138	14
2013-01-19	Stetson	1391	Lipscomb	1252	85	69	Atlantic Sun	Atlantic Sun	Regular Season			
2013-01-19	Central Conn	1148	Mt St Mary's	1291	75	80	Northeast	Northeast	Regular Season			
2013-01-19	TAM C. Christi	1394	Cent Arkansas	1146	67	76	Southland	Southland	Regular Season			
2013-01-19	Kansas St	1243	Oklahoma	1328	69	60	Big 12	Big 12	Regular Season	-8		8
2013-01-19	Northwestern LA	1322	SE Louisiana	1368	103	68	Southland	Southland	Regular Season			
2013-01-19	Tennessee	1397	Mississippi St	1280	72	57	Southeastern	Southeastern	Regular Season	-11.5		5
2013-01-19	Virginia	1438	Florida St	1199	56	36	Atlantic Coast	Atlantic Coast	Regular Season	-6.5		6
2013-01-19	NC A&T	1299	Howard	1224	61	37	Mid-Eastern Athletic	Mid-Eastern Athletic	Regular Season			
2013-01-19	Wichita St	1455	Creighton	1166	67	64	Missouri Valley	Big East	Regular Season	-2.5	140	10
2013-01-19	MD E Shore	1271	Delaware St	1175	58	53	Mid-Eastern Athletic	Mid-Eastern Athletic	Regular Season			
2013-01-19	McNeese St	1270	Lamar	1249	74	50	Southland	Southland	Regular Season			
2013-01-19	Bryant	1136	Wagner	1447	82	59	Northeast	Northeast	Regular Season			
2013-01-19	Air Force	1102	Boise St	1129	91	80	Mountain West	Mountain West	Regular Season	1.5		14
2013-01-19	Louisville	1257	Syracuse	1393	68	70	Atlantic Coast	Atlantic Coast	Regular Season	-7	133.5	11
2013-01-19	Massachusetts	1269	G Washington	1203	76	79	Atlantic 10	Atlantic 10	Regular Season	-6.5		6
2013-01-19	Providence	1344	Villanova	1437	69	66	Big East	Big East	Regular Season	-2.5		8
2013-01-19	UTEP	1431	SMU	1374	63	54	Conference USA	American Athletic Conference	Regular Season	-8.5		8
2013-01-19	New Hampshire	1306	Boston Univ	1131	59	69	America East	Patriot League	Regular Season			
2013-01-19	UCLA	1417	Oregon	1332	67	76	Pacific-12	Pacific-12	Regular Season	-4.5	146.5	7
2013-01-19	UNC Asheville	1421	Longwood	1255	68	65	Big South	Big South	Regular Season			
2013-01-19	St Francis NY	1383	F Dickinson	1192	70	51	Northeast	Northeast	Regular Season			
2013-01-19	Stanford	1390	California	1143	69	59	Pacific-12	Pacific-12	Regular Season	-6	137	8
2013-01-19	Mercer	1273	SC Upstate	1367	82	74	Southern	Atlantic Sun	Regular Season			
2013-01-19	San Francisco	1362	Loy Marymount	1258	62	53	West Coast	West Coast	Regular Season	-7		2
2013-01-19	Long Island	1254	Monmouth NJ	1284	75	65	Northeast	Metro Atlantic Athletic	Regular Season			
2013-01-19	Sam Houston St	1358	Oral Roberts	1331	61	65	Southland	Summit	Regular Season			
2013-01-19	Penn	1335	St Joseph's PA	1386	59	79	Ivy League	Atlantic 10	Regular Season	11.5	131	7
2013-01-19	UT San Antonio	1427	Texas St	1402	78	81	Conference USA	Sun Belt	Regular Season	-6		4
2013-01-19	George Mason	1206	Hofstra	1220	57	46	Atlantic 10	Colonial Athletic Association	Regular Season	-16	130	6
2013-01-19	FL Gulf Coast	1195	N Kentucky	1297	73	54	Atlantic Sun	Horizon League	Regular Season			
2013-01-19	Charleston So	1149	High Point	1219	83	75	Big South	Big South	Regular Season			
2013-01-19	Southern Miss	1379	UAB	1412	74	59	Conference USA	Conference USA	Regular Season	-10		8
2013-01-19	Ohio	1325	Toledo	1405	76	67	Mid-American	Mid-American	Regular Season	-14.5		1
2013-01-19	MS Valley St	1290	Prairie View	1341	73	64	Southwestern Athletic	Southwestern Athletic	Regular Season			
2013-01-19	Richmond	1350	Charlotte	1150	81	61	Atlantic 10	Conference USA	Regular Season	-2.5		6
2013-01-19	Alabama St	1106	Southern	1380	67	79	Southwestern Athletic	Southwestern Athletic	Regular Season			
2013-01-19	Oakland	1324	South Dakota	1377	78	97	Horizon League	Summit	Regular Season	-13		13
2013-01-19	Grambling	1212	Jackson St	1238	46	57	Southwestern Athletic	Southwestern Athletic	Regular Season			
2013-01-19	Houston	1222	UCF	1416	75	79	American Athletic Conference	American Athletic Conference	Regular Season	2		10
2013-01-19	South Florida	1378	Georgetown	1207	61	58	American Athletic Conference	Big East	Regular Season	4		11
2013-01-19	Alabama	1104	Texas A&M	1401	50	49	Southeastern	Southeastern	Regular Season	-7.5		6
2013-01-19	WKU	1443	Ark Little Rock	1114	54	59	Conference USA	Sun Belt	Regular Season	-6.5		6
